age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,target
-0.8643473540768424,-1.34639714467611,-1.903091078650992,-0.30495147231148717,7.169783616082794,-0.5058648957600534,0.8715564844553148,-0.42762017270396563,1.5063494629752001,-0.49244385532529916,0.8113482625803606,-0.41731656144940893,0.06508245472533934,-0.4115413311654724,-0.3294532183996442,0.45209527340892247,0
-0.6732040319142358,1.4045539274195284,1.4141310666379872,1.0284276375776753,-0.13947422314905913,-0.4482320613814321,0.8715564844553148,2.3385239140537077,-0.7159922988029817,-0.24871582619085045,1.4786598325770817,-0.6129888072510773,-0.5709666163201396,0.4471162443515757,11.136987469001143,-2.532889221989734,0
0.28251257889879694,-0.12375222374471521,-1.903091078650992,1.0284276375776753,-0.13947422314905913,-0.4994612474957622,-1.1473725660190082,-0.42762017270396563,-0.7159922988029817,0.7261962903469444,-1.5242422324081635,-0.8048243423507522,-0.2529420807974001,-0.4115413311654724,-0.3294532183996442,0.45209527340892247,0
-0.6732040319142358,-1.0407359144432615,-0.24448000600650244,-0.30495147231148717,-0.13947422314905913,2.4565339429484667,0.8715564844553148,2.3385239140537077,-0.7159922988029817,0.3606042466452714,1.145004047578721,-0.8201711851587261,-0.5709666163201396,-0.4115413311654724,-0.3294532183996442,0.45209527340892247,0
0.9515142064679198,-1.0407359144432615,-0.24448000600650244,-1.6383305822006495,-0.13947422314905913,1.2971178488748427,-1.1473725660190082,2.3385239140537077,1.5063494629752001,-0.004987797056401718,0.14403669258363946,-0.7242534176088887,1.3371805968162973,-0.4115413311654724,-0.3294532183996442,0.45209527340892247,0
-0.6732040319142358,1.4045539274195284,1.4141310666379872,-0.30495147231148717,-0.13947422314905913,-0.4994612474957622,0.8715564844553148,2.3385239140537077,1.5063494629752001,-0.004987797056401718,0.8113482625803606,-0.19095063003179258,-0.5709666163201396,-0.4115413311654724,-0.3294532183996442,0.45209527340892247,0
0.4736559010614035,1.4045539274195284,1.4141310666379872,-0.30495147231148717,-0.13947422314905913,-0.20275887791693362,0.8715564844553148,-0.42762017270396563,-0.7159922988029817,-0.6143078698925235,-0.1896190924147211,-0.2600114226676755,-0.2529420807974001,-0.4115413311654724,-0.3294532183996442,0.45209527340892247,0
-0.2909173875890227,-1.34639714467611,-0.24448000600650244,-0.30495147231148717,-0.13947422314905913,-0.3486197550480124,0.8715564844553148,-0.42762017270396563,-0.7159922988029817,0.11687621751082265,-1.857898017406524,0.05843556559778473,-0.5709666163201396,-0.4115413311654724,-0.3294532183996442,0.45209527340892247,0
0.18694091781749364,-1.0407359144432615,-0.24448000600650244,-0.30495147231148717,-0.13947422314905913,-0.4621066326207299,-1.1473725660190082,2.3385239140537077,-0.7159922988029817,-1.4673559718630942,-0.1896190924147211,1.550916028673255,-0.2529420807974001,-0.4115413311654724,-0.3294532183996442,0.45209527340892247,0
-0.5776323708329325,1.4045539274195284,1.4141310666379872,-0.30495147231148717,-0.13947422314905913,1.5393892082071954,0.8715564844553148,-0.42762017270396563,-0.7159922988029817,-1.4673559718630942,0.8113482625803606,-0.38278616513146746,-0.2529420807974001,1.265836258216668,2.084534294737364,-1.5378943901901818,0
3.149662411337895,0.18190900648813352,-0.24448000600650244,-0.30495147231148717,-0.13947422314905913,-0.1668272959895215,-1.1473725660190082,-0.42762017270396563,-0.7159922988029817,1.213652348615842,-0.5232748774130817,-0.6283356500590512,-0.5709666163201396,0.6368196621983654,0.27404365988460777,-1.5378943901901818,0
-0.8643473540768424,-1.34639714467611,-1.903091078650992,-0.30495147231148717,7.169783616082794,-0.49768245631123686,0.8715564844553148,2.3385239140537077,-0.7159922988029817,0.238740232078047,0.8113482625803606,-0.6973964426949342,0.06508245472533934,3.2227767791624986,0.8775405381688597,-1.5378943901901818,0
-0.9599190151581456,-1.34639714467611,1.4141310666379872,-0.30495147231148717,-0.13947422314905913,0.24905408295250567,0.8715564844553148,-0.42762017270396563,1.5063494629752001,-1.5892199864303185,0.14403669258363946,0.7336966491486403,-0.5709666163201396,-0.4115413311654724,-0.3294532183996442,0.45209527340892247,0
0.9515142064679198,-1.0407359144432615,-1.903091078650992,-1.6383305822006495,-0.13947422314905913,-0.5094224781291042,-1.1473725660190082,2.3385239140537077,1.5063494629752001,-1.7110840009975428,-0.1896190924147211,-0.1679303658198316,-0.2529420807974001,-0.4115413311654724,-0.3294532183996442,0.45209527340892247,0
1.6205158340370427,-1.0407359144432615,-0.24448000600650244,-1.6383305822006495,-0.13947422314905913,-0.4734908962016921,-1.1473725660190082,-0.42762017270396563,1.5063494629752001,0.11687621751082265,0.14403669258363946,-0.5669482788271553,-0.5709666163201396,-0.4115413311654724,-0.3294532183996442,0.45209527340892247,0
-0.2909173875890227,1.4045539274195284,-0.24448000600650244,-0.30495147231148717,-0.13947422314905913,0.19782489683817553,0.8715564844553148,-0.42762017270396563,-0.7159922988029817,0.6043322757797202,-1.5242422324081635,-0.3942962972374479,-0.2529420807974001,-0.4115413311654724,-0.3294532183996442,0.45209527340892247,0
-0.38648904867032596,-1.0407359144432615,-0.24448000600650244,-0.30495147231148717,-0.13947422314905913,-0.45250116022429293,-1.1473725660190082,-0.42762017270396563,1.5063494629752001,1.3355163631830662,0.8113482625803606,0.27712807561141406,-0.2529420807974001,-0.4115413311654724,-0.3294532183996442,0.45209527340892247,0
1.5249441729557394,-0.12375222374471521,-0.24448000600650244,1.0284276375776753,-0.13947422314905913,-0.16896184541095194,-1.1473725660190082,-0.42762017270396563,-0.7159922988029817,0.3606042466452714,-1.5242422324081635,0.4728003214130824,1.6552051323390367,-0.4115413311654724,-0.3294532183996442,0.45209527340892247,0
-0.6732040319142358,0.793231466953831,-0.24448000600650244,-0.30495147231148717,-0.13947422314905913,-0.4994612474957622,-1.1473725660190082,2.3385239140537077,1.5063494629752001,-1.7110840009975428,-0.1896190924147211,-0.271521554773656,0.3831069902480788,-0.4115413311654724,-0.3294532183996442,0.45209527340892247,0
0.7603708843053133,0.48757023672098226,-0.24448000600650244,-0.30495147231148717,-0.13947422314905913,0.41697197077169884,0.8715564844553148,-0.42762017270396563,-0.7159922988029817,-0.12685181162362608,0.8113482625803606,-0.7664572353308171,1.0191560612935577,-0.4115413311654724,-0.3294532183996442,0.45209527340892247,0
0.3780842399801002,1.4045539274195284,-0.24448000600650244,-0.30495147231148717,-0.13947422314905913,-0.3873974028706651,0.8715564844553148,-0.42762017270396563,-0.7159922988029817,1.7011084068847395,0.14403669258363946,-0.6168255179530707,-0.5709666163201396,-0.4115413311654724,-0.3294532183996442,0.45209527340892247,0
0.5692275621427068,1.4045539274195284,-0.24448000600650244,-0.30495147231148717,-0.13947422314905913,-0.8331624737127181,0.8715564844553148,-0.42762017270396563,1.5063494629752001,1.4573803777502907,0.8113482625803606,-0.3367456367075455,-0.2529420807974001,-0.4115413311654724,-0.3294532183996442,0.45209527340892247,0
